academicDepartment,subjectArea,schoolBulletinPrefix,courseNumber,name,pointsMin,pointsMax
ANTH,ANEB,W,4700,Race: The Tangled History of Biology,3,0
SOCI,SOCI,G,6160,Special Topics - Israeli Society,3,0
SOCI,SOCI,G,6200,International Migration,3,0
SOCI,SOCI,W,3900,Societal Adaptations to Terrorism,4,0
STAT,STAT,G,8220,Topics in Spatial Statistics,3,0
MUSI,MUSI,W,4241,Advanced Composition,3,0
LING,LING,W,4376,Phonetics and Phonology,3,0
LING,LING,W,4202,Cognitive Linguistics,3,0
SPPO,PORT,W,1113,Portuguese Rapid Reading and Translation,3,0
MUSI,MUSI,W,4526,Orchestration,3,0
SLAL,CLLN,W,4202,Cognitive Linguistics,3,0
MATH,MATH,S,4061,"Introduction to Modern Analysis, I",3,0
AHAR,AHIS,G,8099,Native American Landscapes,3,0
AHAR,AHIS,G,8067,The Literature of African Art,3,0
AHAR,AHIS,G,8128,Edo Period Painting,3,0
AHAR,AHIS,G,8159,Ancient Art in Seals,3,0
AHAR,AHIS,G,8359,Painting and the Mendicant Orders,3,0
AHAR,AHIS,G,8694,Spectral Modernity/cinematic specters,3,0
AHAR,AHIS,G,8742,Inventing the Monument,3,0
AHAR,AHIS,W,3208,The Arts of Africa,3,0
AHAR,AHIS,W,3407,Early Italian Art,3,0
CEAC,BMCH,E,3500,Transport in biological systems,3,0
SPPO,SPAN,S,1101,"Elementary Spanish, I",4,0
MELC,MDES,S,4211,"Third Year Arabic, II",5,0
CHEM,CHEM,S,1404,General Chemistry II (Lecture),3.5,0
WPGS,WRIT,S,1001,Fiction Writing Workshop,3,0
WPGS,WRIT,S,1201,Poetry Writing Workshop,3,0
WPGS,WRIT,S,1101,Nonfiction Writing Workshop,3,0
WPGS,WRIT,S,2101,Intermediate Nonfiction Workshop,3,0
WPGS,WRIT,S,3001,Advanced Fiction Workshop,3,0
RELI,RELI,S,2005,Buddhism: Indo-Tibetan,3,0
GERL,YIDD,S,1101,Elementary Yiddish I,4,0
GERL,YIDD,S,1102,Elementary Yiddish II,4,0
EALC,HSEA,W,4725,Tibetan Material History,4,0
SLAL,RUSS,G,6501,Acmeism,4,0
SLAL,RUSS,G,6105,Old Russian Literature II,4,0
SLAL,CLSL,G,6200,Mulsim and Christian in Balkan Narratives,4,0
SPNB,SPAN,BC,3510,Gender and Sexuality in Latin American Cultures,3,0
EALC,HSEA,W,4710,Exploring Tibet: 17th-20th Century Travel Accounts,4,0
VIAR,VIAR,S,3701,Introduction to Photography,3,0
CLAS,GREK,S,1221,Intensive Intermediate Greek: Poetry and Prose,6,0
ENCL,ENGL,S,3267,Foundations of American Literature,3,0
RELB,RELI,W,4011,The Lotus Sutra in East Asian Buddhism,4,0
RELB,RELI,W,4401,Mountains and Sacred Space in Japan,4,0
RELB,RELI,W,4501,Psalms Through the Commentary of the Baal Shem Tov,4,0
RELB,RELI,W,4502,Jewish Rites of Passage,4,0
RELB,RELI,W,4722,"Nothing, God, Freedom",4,0
RELB,RELI,W,4734,Religious Concepts: Conversion,4,0
EEEB,EEEB,S,1001,Biodiversity,3,0
EEEB,EEEB,S,3015,An Introduction to Animal Behavior Through Fieldwork,3,0
ANTH,ANTH,W,4284,Islam and Theory,3,0
FILM,FILM,S,3300,Topics in American Cinema: Film Comedy,3,0
AHAR,HUMA,S,1121,Masterpieces of Western Art,3,0
AHAR,HUMA,S,1121,Masterpieces of Western Art,3,0
AHAR,HUMA,S,1121,Masterpieces of Western Art,3,0
AHAR,HUMA,S,1121,Masterpieces of Western Art,3,0
MUSI,MUSI,G,8160,Topics in Musicology: Sonic Discourses in New Media,3,0
EALC,ASCE,V,2361,Introduction to East Asian Civilization: Japan,4,0
EALC,EAAS,V,3615,Japanese Literature and Film,3,0
EALC,HSEA,W,3869,"Modern Japan, 1800 to the Present",3,0
ENCL,ENGL,S,4623,Modern American Poetry: Ezra Pound and T.S. Eliot,3,0
EALC,EAAS,W,4390,Gender and Nationalism in 20th Century Asia,3,0
FRRP,FREN,S,1102,"Elementary French, II",4,0
EALC,TIBT,W,4410,Elementary Classical Tibetan I/II,3,0
EALC,TIBT,W,4412,Intermediate Classical Tibetan I/II,3,0
EALC,TIBT,W,4416,Advanced Classical Tibetan,3,0
FRRP,FREN,S,1202,"Intermediate French, II",4,0
HIST,HIST,S,3491,U.S. Foreign Relations: 1898 to 1990,3,0
AHAR,AHIS,S,3420,Donatello and the Development of Renaissance Sculpture,4,0
SOCI,SOCI,S,3927,Introduction to the Sociology of Sexuality,3,0
AHAR,AHIS,S,3902,The Art of Latin America,3,0
AHAR,AHIS,S,3765,The Art of Objects: Tradition and Innovation in Still Life,3,0
AHAR,AHIS,S,3986,Art on the Move: Issues in Cultural Property,3,0
ENCL,ENGL,S,3937,Great Books: Ancient to Early Modern,3,0
POLS,POLS,S,3245,Race and Ethnicity in American Politics,3,0
POLS,POLS,S,4425,Revolutions in Comparative Perspective,3,0
POLS,POLS,S,4311,American Parties and Elections,3,0
ENCL,ENGL,S,4810,Studies in the Novel: Herman Melville & Thomas Pynchon,3,0
ENCL,ENGL,S,4604,American Literature: Immigrant New York,3,0
ENCL,CPLT,S,4526,Twentieth-Century Texts: The Manifesto of Poetry,3,0
ENCL,ENGL,S,3840,Studies in Poetry: The Poetics of Translation,3,0
ENCL,ENGL,S,4011,Chaucer: Chaucer & His Contemporaries,3,0
ENCL,ENGL,S,4624,African American Literature: Contemporary African American Women's Novels,3,0
ENCL,ENTA,S,4731,American Drama: American Plays,3,0
ENCL,ENGL,S,4104,The Renaissance in England: Shakespeare's Contemporaries,3,0
AHAR,AHIS,S,3894,Japan and the World in 19th-Century Art,3,0
CBME,BMEN,E,4590,BioMems: cellular and molecular applications,3,0
CBME,BMEN,E,4550,Micro- and nano-structures in cellular engineering,3,0
CBME,BMEN,E,4450,Dental and craniofacial tissue engineering,3,0
CBME,BMEN,E,4440,Physiological control systems,3,0
EEEB,EEEB,S,3025,Freshwater Ecology,3,0
ENCL,ENGL,S,3271,Studies in American Literature & Culture: Migratory Labor in American Literature,3,0
ANTH,ANTH,S,3338,Globalization and Diaspora,3,0
ANTH,ANTH,S,3009,The Anthropology of Islam,3,0
ANTH,ANTH,S,4209,Caribbean Societies & Cultures,3,0
ANTH,ANTH,S,4420,Beyond Sex and Sand: The Anthropologies of Tourism,3,0
ANTH,ANTH,S,4252,Politics of Native American Spirituality,3,0
ANTH,ANTH,S,3989,The Ethnographic Street: Studies in Urban Anthropology,3,0
ENCL,CPLT,S,4526,September 11 in Literature,3,0
ENCL,CPLT,S,3541,Contemporary Texts: Short Stories from World Literature,3,0
PSYC,PSYC,S,3410,Seminar in Emotion,3,0
PSYC,PSYC,S,3280,Seminar in Infant Development,3,0
MUSI,MUSI,S,3185,From Music to Sound,3,0
MUSI,MUSI,S,3157,"Music, Performance and Visual Art from Abstract Expressionism, to New Wave",3,0
MUSI,MUSI,S,3418,Anthropologies of Sound,3,0
ITAL,CLIA,S,3670,Screen Voyages: Travels through Italian Cinema,3,0
MELC,MDES,S,3780,Social Movements in Contemporary Middle East,3,0
PSYC,PSYC,S,2460,Drugs and Behavior,3,0
PSYC,PSYC,S,3695,Psychology of Close Relationships,3,0
HIST,HSEA,S,3880,The History of Modern China,3,0
HIST,HIST,S,3001,The Roman World in Late Antiquity,3,0
HIST,HIST,S,3233,Between Europe & Asia: History & Cultures of Nomadic Civilizations,3,0
HIST,HIST,S,3235,Islam & Russia,3,0
HIST,HIST,S,3291,Tudor and Stuart History,3,0
HIST,HIST,S,1101,European History from Renaissance to the French Revolution,3,0
EALC,EAAS,G,9033,Topics in Sino-Japanese Studies,4,0
EALC,CHNS,G,6420,Chinese Historical Linguistics,3,0
EALC,KORN,G,8220,Virtuality/Post-humanism in Contemporary Korean Literature,3,0
FILM,FILM,U,1324,test film course,3,0
PHIL,PHIL,S,1010,Methods and Problems,3,0
PHIL,PHIL,S,2301,History of Philosophy III: Kant-Nietzsche,3,0
STAT,STAT,G,6108,Theory  of Statistical Inference II,4,0
ENCL,CLEN,S,3740,Comparative Modern Texts: Literary Bodies,3,0
ENCL,ENGL,S,3737,Modern American Texts: Evocations of the Jazz Age,3,0
ENCL,ENGL,S,4211,John Milton,3,0
ENCL,ENGL,S,4801,Aspects of the Novel: The  Victorian Novel a la Mode,3,0
PHIL,PHIL,S,3801,Aesthetics and Ethics,3,0
PHIL,PHIL,S,3551,Philosophy of Science,3,0
HSTB,HIST,BC,4651,"Jewish Tales from Four Cities:  The Immigrant Experience in New York, Buenos Aires, Paris and London",4,0
IEOR,IEOR,E,4550,Entrepreneurial Business Creation for Engineers,3,0
ECON,ECON,S,1105,Principles of Economics,4,0
PHIL,PHIL,C,3912,Seminar: Metaphysics and Epistemology,3,0
BIOS,BIOL,S,2501,Contemporary Biology Laboratory,3,0
AHAR,AHIS,G,8126,Japanese Architecture,3,0
POLS,POLS,S,1002,Intro to Political Thought,3,0
FYSB,FYSB,BC,1705,"Immortality, Death, and the Meaning of Life",3,0
SCPB,SCPP,BC,3340,Exhibitions: Engaging Public Understanding,1,0
HIST,HIST,S,3769,Africa since 1945,3,0
HIST,HIST,S,4427,American Religion from the Civil War to 9/11,4,0
SOCB,SOCI,BC,3087,Individual Projects for Seniors,4,0
VIAR,VIAR,S,3411,Printmaking: Silkscreen,3,0
ENGB,ENGL,BC,3132,Reading Barnard Writing,3,0
FYSB,FYSB,BC,1157,Love,3,0
HSTB,HIST,BC,3230,"Central Europe: Nations, Culture, and Ideas",3,0
HSTB,HIST,BC,3664,Reproducing Inequalities: Families in Latin American History,3,0
MATH,MATH,S,2010,Linear Algebra,3,0
ENGB,ENTH,BC,3145,Early American Drama and Performance: Staging a Nation,4,0
FYSB,FYSB,BC,1618,Reacting to the Past,3,0
PHLB,PHIL,BC,4051,Senior Thesis,3,0
SLAB,RUSS,V,3222,Tolstoy and Dostoevsky,3,0
ELEN,ELEN,S,1201,Introduction to Electrical Engineering,3.5,0
HIST,HIST,S,3531,"American Immigration, Diversity, and Race Relations",3,0
RELI,RELI,S,2505,Introduction to Judaism,3,0
AFSB,AFRS,BC,3590,The Middle Passage,4,0
AFSB,AFRS,BC,3121,Black Women in America,4,0
ARHB,AHIS,BC,1002,Introduction to the History of Art II,4,0
COLB,CPLS,BC,3140,Europe Imagined: Images of the New Europe in 20th-Century Literature,3,0
PLSB,POLS,V,3604,Civil Wars and International Interventions in Africa,3,0
MUSI,MUSI,S,2318,Diatonic Harmony & Counterpoint I,3,0
MUSI,MUSI,S,2319,Diatonic Harmony & Counterpoint II,3,0
FILM,FILM,S,3500,Interdisciplinary Studies in Film: Film & Politics,3,0
IEOR,IEOR,E,4714,"Risk Management, Financial System & Financial Crisis",1.5,0
IEOR,IEOR,E,4725,Topics in Quantitative Finance: Numerical Solutions of Partial Differential Equation,3,0
IEOR,IEOR,E,4736,Experimental Finance,3,0
MATH,MATH,S,2500,Analysis & Optimization,3,0
ANTB,ANTH,W,4065,Archaeology of Idols,3,0
ARHB,AHIS,BC,3990,Japanese Prints: Images of Japan's Floating World,4,0
CHEM,CHEM,S,1500,General Chemistry Laboratory,3,0
HUMR,HRTS,S,4220,International Human Rights Law,3,0
HUMR,HRTS,S,4025,History of Human Rights,3,0
HUMR,HRTS,S,4410,Children's Rights: Selected Issues,3,0
HUMR,HRTS,S,4225,Human Rights and the U.N.,3,0
ENGB,ENGL,BC,3252,Contemporary Media Theory,4,0
PLSB,POLS,BC,3303,"* Colloquium on Race, Gender and American Political Development",4,0
BIOB,BIOL,BC,3591,Guided Research and Seminar,3,0
BIOB,BIOL,BC,3593,Senior Thesis Research,3,0
ACLB,ACLS,BC,3450,Women and Leadership,4,0
VIAR,VIAR,S,1401,Introduction to Printmaking,3,0
SLAL,RUSS,W,4676,Russian Art between East and West: The Search for National Identity,3,0
SLAL,RUSS,G,6050,Dostoevsky's The Brothers Karamazov,4,0
MATH,MATH,S,1003,College Algebra and Analytic Geometry,3,0
PHIL,PHIL,S,1010,Methods and Problems,3,0
SLAL,RUSS,G,6240,The Rise of Socialist Realism: The Discourse and its Contexts (1930-1950),3,0
SLAL,CLSL,G,4015,"The Discovery of Language: Kant, von Humboldt, and the Consequences of the Birth of Linguistics",3,0
PSYC,PSYC,G,4227,Philosophical and Empirical Issues in Consciousness (Seminar),4,0
AHAR,AHIS,G,8416,"Andrea Palladio: Architecture, Theory, and Legacy",3,0
PSYC,PSYC,G,4635,The Unconscious Mind (Seminar),4,0
HSTB,HIST,BC,4791,Lagos: From Pepper Farm to Megacity,4,0
SLAL,RUSS,G,6005,From Lermontov to Nadson: Russian poetry in the age of realism,3,0
SLAL,CLCZ,,,,0,0
SLAL,RUSS,G,6005,From Lermontov to Nadson:Russian poetry in the age of realism,3,0
SLAL,RUSS,G,6005,From Lermontov to Nadson: Russian Poetry in the Age of Realism,4,0
SLAL,RUSS,G,6240,The Rise of Socialist Realism,4,0
WPGS,WRIT,W,3305,Fiction Seminar: The First Person,3,0
WPGS,WRIT,W,3377,Traditions in Creative Writing,3,0
WPGS,WRIT,W,3335,Nonfiction Seminar: The Lyric Essay,3,0
ECON,ECON,W,4080,"Globalization, Incomes and Inequality",3,0
ECON,ECON,W,4480,Gender and Applied Economics,3,0
SLAL,CLSL,W,4075,"Soviet and Post-Soviet, Colonial and Post Colonial Film",3,0
SLAL,UKRN,W,4033,Early Modernism in Ukrainian Literature,3,0
HIST,HIST,G,8763,"Africa, Europe, and New Colonial Histories.",4,0
AHAR,AHIS,V,3250,Roman Art and Architecture,3,0
HIST,HIST,W,3267,The Politics of Hatred and Fear: Key Issues in the History of Eastern Central Europe 1878-1956,3,0
HIST,HIST,W,3377,International and Global History since WWII,3,0
CHEM,CHEM,W,1604,Second Semester General Chemistry (Intensive),3.5,0
AHAR,AHIS,G,4072,Contemporary African Art: Alternative Africas,3,0
AHAR,AHIS,W,4155,Art & Archaeology of Mesopotamia,3,0
SLAL,RUSS,G,6630,Ranks and Writing,4,0
HUMR,HRTS,S,4180,Human Rights and Business,3,0
EESC,EESC,W,4090,Introduction to Geochronology and Thermochronology,3,0
APAM,APBM,E,4650,Anatomy for physicists and engineers,3,0
ITAL,ITAL,G,4420,The Window On the World: Reassessing Italian Neorealism,3,0
ITAL,HNGR,W,1101,Elementary Hungarian,4,0
ITAL,HNGR,W,1201,Intermediate Hungarian,4,0
ITAL,HNGR,W,3340,Advanced Hungarian,3,0
HIST,HIST,W,4001,The Eastern Mediterranean in the Late Bronze Age,4,0
HIST,HIST,W,4083,Crime and Punishment in the Middle Ages,4,0
HIST,HIST,W,4127,Enlightenment and its Critics: Montaigne & Skepticism,4,0
HIST,HIST,W,4779,Africa and France,4,0
HIST,HIST,W,4928,Comparative Slavery and Abolition in the Atlantic World,4,0
HIST,HIST,W,4976,Symbolic Geography: East and West in Modern European Political Thought,4,0
WPGS,WRIT,W,3101,Advanced Nonfiction Workshop,3,0
WPGS,WRIT,W,3307,Fiction Seminar: Eccentrics & Outsiders,3,0
EEEB,EEEB,W,3005,Introduction to Statistics for Ecology and Evolutionary Biology,3,0
EEEB,EEEB,G,5005,Introduction to statistics for ecology and evolutionary biology,3,0
SOCI,SOCI,S,3235,Sociology of Film,3,0
RELI,RELI,W,4171,Law and Medieval Christianity,4,0
RELI,RELI,V,3495,Life After death,3,0
RELI,RELI,G,6015,Chinese Buddhist Texts,3,0
HSTB,HIST,BC,3567,American Women in the 20th Century,3,0
RELI,RELI,,301,Patterns of Biblical Exegesis in the Early Church,0,0
RELI,RELI,,402,The Doctrine of the Trinity form Origen to Augustine,0,0
ENCL,ENGL,W,3707,George Eliot,4,0
PHYS,PHYS,G,4040,Introduction to General Relativity,3,0
ASTR,ASTR,W,4260,Modeling the Universe,3,0
ASTR,ASTR,W,1610,Theories of the Universe:  From Babylon to the Big Bang,3,0
HIST,HIST,W,4045,Rome: A Preindustrial Metropolis,4,0
POLS,POLS,W,3930,Constitutional Law Seminar,4,0
RELI,RELI,W,4503,Readings from the Sephardic Diaspora,4,0
LING,LING,W,3997,Supervised Individual Research,2,4
LING,LING,G,4206,Advanced Grammar and Grammars,3,0
LING,LING,W,4800,Language and Society,3,0
GERL,DTCH,W,3994,Special Reading Course,1,0
GERL,CLGR,G,4410,Freud (in English),3,0
ENCL,ENGL,G,4301,18th-Century Texts: Swift and Burke,0,0
ENCL,CLEN,W,3370,Literatures of the Black Atlantic,3,0
ENCL,CLEN,W,3390,Narrative texts & theories:Multiculturalism and narrative form,4,0
ENCL,ENGL,W,4501,British literature since 1945,3,0
ENCL,ENGL,W,4628,U.S. Latino literature,3,0
ENCL,ENTA,W,4731,American drama,3,0
ENCL,ENTA,W,3976,Studies In Literary Genres:  The Western,4,0
ENCL,CLEN,W,3851,Literature of lost lands,4,0
EEEB,EEEB,W,1011,Behavioral Biology of the Living Primates,3,0
EEEB,EEEB,W,3940,Current Controversies in Primate Behavior and Ecology,4,0
ANTH,ANTH,V,2090,The Road,3,0
SPPO,SPAN,W,3501,New Latin American Cinema,3,0
SPPO,SPAN,W,3511,Erotismo,3,0
SPPO,SPAN,W,3540,Introduction to Spanish Linguistics,3,0
SPPO,SPAN,W,4050,Introduction to Modern Nahuatl,3,0
EALC,HSEA,G,8100,Ruling Inner Asia From Beijing,4,0
ASTR,ASTR,W,3646,Observational Astronomy Lecture & Lab.,3,0
SOCI,SOCI,W,3010,Methods for Social Research,4,0
SOCI,SOCI,W,2420,Race and Place in Urban America,3,0
ASTR,ASTR,W,1904,Astronomy Lab 2,1,0
SLAL,RUSS,G,6212,19th/20th Century Russian Journalism,4,0
PHIL,PHIL,V,1401,Introduction to Logic,3,0
PHIL,PHIL,V,2201,History of Philosophy II: Aquinas to Kant,4,0
PHIL,PHIL,V,2120,Existentialism,3,0
PHIL,PHIL,W,3996,Supervised Senior Research,3,0
PHIL,PHIL,W,3997,Supervised Individual Research,3,0
PHIL,PHIL,V,3654,Philosophy of Psychology,3,0
COLM,INSM,W,3921,Nobility and Civility II,4,0
PHIL,PHIL,W,4137,Non-Classical Logics,3,0
PHIL,PHIL,G,6880,ProSeminar,3,0
PHIL,PHIL,G,4337,"Early 20th Century Philosophers: Frege, Russell, Wittgenstein",3,0
PHIL,PHIL,G,9509,Ontology,3,0
PHIL,PHIL,G,9528,Reason and Value,3,0
RELI,RELI,G,6503,Readings from the Sephardic Diaspora,4,0
RELI,RELI,G,9400,Readings in Japanese Religion,4,0
EALC,CHNS,W,4014,Media Chinese,4,0
EALC,EAAS,W,4106,Global Genres and East Asian Cinema,3,0
EALC,EAAS,G,8060,In Search of Reality: Documentary Aesthetics of Contemporary Chinese Cinema,4,0
EALC,EAAS,W,3927,China in the Modern World,4,0
MATH,MATH,V,2020,Honors Linear Algebra,3,0
ASTR,ASPG,,,,0,0
ASTR,ASTR,W,3997,Independent Research,3,0
SPPO,SPAN,G,6301,Fictional Foundations: Puerto Rico and the Spanish Empire (1808-1898),3,0
SPPO,CATL,W,1202,Intermediate Catalan II,4,0
SOCI,SOCI,V,3208,Unity and Division in the Contemporary United States: A Sociological View,4,0
SOCI,SOCI,V,3227,The Sociology of U.S. Economic Life,3,0
SOCI,SOCI,V,3901,The Sociology of Culture,4,0
MATH,MATH,W,4052,Introduction to Knot Theory,3,0
EAEE,EACE,E,4560,Particle technology,3,0
ANTH,ANTH,G,4643,"Politics, Culture and Identity in Contemporary Taiwan",3,0
ENGI,ENGI,E,2261,Introduction to accounting and finance,3,0
PHIL,CSPH,G,4801,Mathematical Logic I,3,0
HIST,HIST,G,8245,New Approaches to Central European History,4,0
STAT,STAT,W,4240,Data Mining,3,0
HIST,HIST,G,8103,Topics in Early Modern European Cultural and Intellectual History,0,0
PHYS,PHYS,G,8083,Condensed Matter Physics II,3,0
SLAL,RUSS,G,4910,Literary Translation,4,0
WSTB,WMST,BC,3518,Studies in U.S. Imperialism,4,0
SLAL,RUSS,W,4344,Chteniia po russkoi kul'ture: Advanced Russian Through History,3,0
SLAL,CZCH,W,4333,"Readings in Czech Literature, I",3,0
SLAL,RUSS,G,6109,Introduction to Russian Folklore,4,0
SLAL,SLLT,G,8020,Directed Research in Slavic Cultures,3,0
ENCL,CLEN,W,3935,Narrative texts and theories: Multiculturalism and narrative form,4,0
ELEN,EEBM,E,9070,Seminar in computational neuroscience and neuroengineering,3,0
ELEN,EEBM,E,6090,Topics in computational neuroscience and neuroengineering,3,0
ELEN,ELEN,E,4193,Modern display science and technology,3,0
ELEN,ELEN,E,6886,Topics in signal processing,3,0
AMSB,AMST,BC,3300,Topics in American Studies: The Wealth of Natives,4,0
STAT,STAT,W,4635,Stochastic Processes for Finance,3,0
CSER,CSER,W,3917,Social Theory & Radical Critique in Ethnic Studies,4,0
CSER,CSER,W,3928,Colonization/Decolonization,4,0
BIOS,BIOT,W,4200,Biopharmaceutical Development & Regulation,3,0
ANTH,ANTH,G,6059,Dependency as a Cultural System,3,0
ANTH,ANTH,G,6118,Optic Theory,3,0
ANTH,ANTH,G,6155,RIGHTING WRONGS: SLAVERY AND REPAIR,3,0
ANTH,ANTH,G,6159,Race and the secular Self,3,0
SPPO,SPAN,G,6345,Material and Archival Culture,3,0
MELC,MDES,W,1208,"Arabic For Heritage Speakers, I and II",5,0
MELC,MDES,W,4210,"Third Year Arabic, I and II",5,0
MELC,MDES,W,4212,Fourth Year Modern Arabic I,4,0
MELC,MDES,W,1511,First Year Modern Hebrew: Elementary II,5,0
MELC,MDES,W,1513,Second Year Hebrew: Intermediate II,5,0
MELC,MDES,W,1515,Second Year Hebrew: Upper Intermediate II,4,0
MELC,MDES,W,4511,Third Year Modern Hebrew II,4,0
MELC,MDES,W,4513,Fourth Year Hebrew: Readings II,4,0
WMST,WMST,G,6001,Theoretical Paradigms of Feminist Scholarship,3,0
AHAR,AHIS,G,8417,Paragone: Art Theory & Studio Practice in the Italian Renaissance,3,0
AHAR,AHIS,G,8608,The Iconic Turn,3,0
AHAR,AHIS,G,6274,Roman Art IV,3,0
AHAR,AHIS,G,8710,Abstract Art & Its Legacies in Latin America,3,0
AHAR,AHIS,G,6135,Japanese Narrative Handscrolls,3,0
POLS,POLS,S,4680,Rights: Historical & Annalytical Perspectives,3,0
HIST,HIST,G,8970,"The American Century': US Internationalism, 1918-1975.",4,0
HIST,HIST,S,3922,Technoscience & the Making of the Modern Atlantic World,3,0
COMS,COMS,W,4112,Database System Implementation,3,0
WSTB,WMST,W,4320,Queer Theories and Histories,4,0
WMST,WMST,W,4320,Queer Theories and Histories,4,0
MELC,CLME,G,4323,Hagop Oshagan: Prison to Prison,4,0
EALC,EAAS,W,4545,Culture and Art in Contemporary Tibet,3,0
AHAR,AHIS,W,3600,Nineteenth-Century Art,3,0
AHAR,AHIS,W,3963,Readings in Modernism and Modernity in Architecture,4,0
AHAR,AHIS,G,8061,Masquerade: Rhetoric/Theory/Practice,3,0
AHAR,AHIS,G,8653,The Bauhaus in America,3,0
CLAS,LATN,V,3320,Intensive Reading Course,0,0
CLAS,LATN,G,8223,Silver Epic,3,0
EEEB,EEEB,G,4210,Herpetology,3,0
PEDB,PHED,BC,1586,Intermediate Weight Training,0,0
PEDB,PHED,BC,1363,Soccer,0,0
ANTH,ANTH,G,4470,Humans and Other Animals: Critical Perspectives on Human-animal Relations,3,0
HIST,HIST,W,3657,Medieval Jewish Cultures,3,0
HIST,HIST,W,4235,"Central Asia: Imperial Legacies, New Images",4,0
HIST,HIST,W,4358,Themes in Intellectual History: Education,4,0
BIOS,BIOL,G,6001,"Graduate Core, I: Statistical Methods & Genomics",2,0
MELC,HSME,G,4941,"Constitutionalism, Ataturk and Reza Shah",4,0
ANTH,ANTH,G,4065,Archaeology of Idols,3,0
ANTH,ANTH,G,6103,Method and Theory in Archaeology,3,0
ANTH,ANTH,G,6037,Biography & Autobiography:  A Portrait of South African Intellectuals,3,0
